venue	tags
2039530	['indian']
2039815	['breakfast', 'coffee', 'lunch', 'oatmeal', 'restaurant', 'salad', 'soup']
2039832	['brunch', 'food', 'italian', 'park slope', 'prix fixe', 'restaurant']
2040088	['burgers', 'steak', 'wine']
2040144	['chinese', 'dim sum']
2040177	['puerto rican']
2040228	['nan']
2040283	['pizza', 'playgrounds', 'zagat-rated']
2040348	"['barbeque', 'bbq', 'bon appetit magazine', 'bravo', 'gossip girl', ""nick and stef's steakhouse"", 'socialite', 'top chef', 'zagat', 'zagat-rated']"
2040353	['kalbi', 'korean', 'tofu']
2040886	['coffee', 'sandwiches', 'starbucks']
2041065	['24-hour', 'restaurant']
2041096	['coffee', 'douchbags', 'melky', 'starbucks']
2041122	['nan']
2041127	['pizza']
2041141	['barista', 'chain', 'chelsea', 'coffee', 'espresso', 'frappuccino', 'latte', 'manhattan', 'seating', 'starbucks', 'starbucks coffee']
2041272	['nan']
2041375	['nan']
2041475	['pizza']
2041522	['brunch', 'fondue', 'french bistro', 'french toast', 'frites', 'mussels', 'omelets', 'salads']
2041537	['coffee']
2041560	['pasta', 'pizza', 'socialite']
2041591	['momos', 'nepalese']
2041639	['nan']
2041704	['michelin star']
2041839	['baklava', 'falafel', 'hummus', 'israeli food', 'kosher', 'shakshuka']
2041930	['nan']
2041961	['bravo', 'gossip girl', 'pizza']
2042059	[' acai', ' acai bowls', ' cooler cleanse', ' juice cleanse', ' kale', ' mangosteen', ' raw food', ' salads', ' sandwiches', ' smoothies', ' soups', ' vegan', ' vegetarian', 'juice']
2042088	"['cafe', ""cute cafe | c'c |"", 'tiny friendly cafe']"
2042095	['nan']
2042300	['nan']
2042406	['sandwich', 'soup']
2042535	['free coffee', 'organic', 'organic food']
2042655	['24 hours', 'diner', 'food', 'restaurant']
2042701	[' coffee', ' comfort food', ' dessert', ' sandwiches', 'brunch', 'cuban', 'soup']
2042705	['coffee']
2042706	['coffee', 'photobooth', 'starbucks']
2042719	['belgian beers', 'french bistro']
2042725	['beef wellington wednesdays', 'brunch', 'captain daniel', 'financial district', 'french toast', 'heaven', 'masters of the universe', 'poverty', 'restaurant', 'timeoutny', 'wall street happy hour', 'wedding proposal']
2042728	"['carbonara', 'cheese', 'cheeseburger mac', 'four cheese', 'lobsta mac', ""ma'shroom mac"", 'mac & cheese', 'mac quack', 'mac reuben', 'mac stronganoff', 'margarita mac', 'mayan chipotle', 'primavera', 'take out', 'the classic', 'vegetarian friendly']"
2042775	['burgers', 'happy hour', 'lincoln center', 'lunch', 'steaks', 'wine']
2042945	['bakery', 'coffee', 'cupcakes', 'hot cocoa']
2043005	['nan']
2043052	['burrito', 'lunch']
2043164	['bagels', 'bakery', 'coffee', 'dessert', 'salad bar']
2043192	['asian fusion', 'cocktails', 'pho', 'sandwich', 'vegan-friendly', 'vietnamese']
2043225	['sushi']
2043226	['brunch', 'healthy', 'organic', 'prix fixe']
2043333	['nan']
2043357	['zagat-rated']
2043372	['nan']
2043432	['nan']
2043453	['nan']
2043469	['nan']
2043480	['bathroom', 'fast food']
2043579	['baked goods', 'best sandwich in ny', 'saltie sandwiches', 'sandwiches']
2043617	['dumplings', 'tea', 'tibet']
2043795	['buy 10 coffees get 1 free', 'cash only', 'cat friendly', 'dog friendly', 'friendly service', 'great coffee', 'latte art']
2043817	['healthy', 'smoothies']
2043824	['burger joint', 'restaurant']
2043865	['nan']
2043879	['nan']
2044065	['starbucks']
2044078	['bone marrow', 'burgers', 'cobble hill', 'cocktails', 'gastropub', 'kitchen open late', 'whiskey', 'wilkensons', 'wilkinsons doughnuts']
2044116	['nan']
2044146	['steak', 'zagat-rated']
2044155	['coffee', 'starbucks']
2044169	['burgers', 'gossipgirl']
2044192	['crepe', 'crepes', 'cr¨ºperie', 'cr¨ºpes', 'delicious']
2044217	['nan']
2044321	['cheese', 'italian imports', 'meat', 'meat pies', 'pasta', 'rice balls']
2044325	['pizzeria']
2044353	['barista', 'coffee', 'douchbags', 'starbucks']
2044437	['diner']
2044441	['nan']
2044495	['nan']
2044499	['beer', 'cafe', 'great fresh cobb salad', ' quality ingredients', 'swedish', 'wifi']
2044588	['deli']
2044620	['nan']
2044639	['zeppole']
2044752	['nan']
2044778	['nan']
2044818	['nan']
2044846	['nan']
2044899	[' pastry', 'coffee', 'croissants', 'cupcake']
2044907	['pasta', 'pizza', 'weekend brunch']
2044919	['wine']
2044956	['churrasco', 'cuban', 'empanadas', 'gnocchi', 'italian', 'lasagna', 'mojito', 'risoto']
2045067	"[""'puma social hot spot'"", 'karaoke', 'starbucks']"
2045155	['eggplant', 'falafel', 'food', 'fresh orange juice', 'hummus', 'salad', 'vegetarian']
2045167	['nan']
2045248	['deli', 'grocery']
2045302	['cash only']
2045321	['byob', 'sake', 'sushi']
2045373	['wifi']
2045393	['coffee', 'coffee shop', 'oatmeal', 'starbucks']
2045403	['bisque', 'blueberry coffee cake', 'blueberry cookies', 'chowder', 'clam chowder', 'crab', 'crab claws', 'fresh seafood', 'lobster', 'lobster rolls', 'lobster tails', 'lunch spot', 'maine root', 'perfect buns', 'shrimp', 'zagat-rated']
2045448	['boat', 'bravo', 'brooklyn', 'cupcake', 'dessert', 'desserts', 'douche bag', 'gossip girl', ' douchebags', 'ice cream', 'zagat-rated']
2045712	['pizza']
2045828	['nan']
2045831	['coffee', 'nyu']
2045847	['nan']
2045896	['diner']
2045909	['coffee', 'frat boy', 'movies']
2045911	['bbq', 'hawaiian bbq']
2045918	['nan']
2046034	['nan']
2046179	['coffee', 'douchebag']
2046321	['nan']
2046349	['bon appetit mag', 'bon appetit magazine', 'brooklyn', 'douchebag', 'gossip girl', 'park', 'pizza', 'socialite']
2046684	[' douchebag', 'coffee shop', 'socialite', 'starbucks']
2046729	['airport', 'cinema', 'coffee', 'dog run', 'gym', 'photobooth', 'pizza', 'starbucks', 'time out']
2046736	['25th anniversary specials', 'authentic neighborhood landmark', 'bananna fritters', 'byob', 'chicken tikka masala', 'delicious indian food', 'family operated', 'fresh baked naan bread', 'live music', 'mango lassi', 'rustic underground hotspot', 'samosas', 'sitar & tabla', 'tandoori clay oven']
2046763	['nan']
2046904	['seafood']
2046923	['zagat-rated']
2046936	['nan']
2047026	['bakery', 'biscotti', 'coffee', 'delicious', 'italian']
2047030	['nan']
2047056	['peruvian']
2047159	['24 hours', 'bagels', 'sandwiches']
2047196	['breakfast', 'burger', 'delivery', 'dinner', 'fast food', 'healthy', 'low calorie', 'lunch', 'salad', 'smoothie', 'wrap']
2047236	['thai']
2047247	['nan']
2047339	['coffee']
2047381	['chinese food', 'upscale chinese restaurant']
2047404	['nan']
2047405	['cappuccino', 'coffee', 'espresso', 'hot chocolate', 'tasty', 'tea', 'treats', 'yummy']
2047520	['nan']
2047540	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2047569	[' bakery', ' dessert', 'all day breakfast', 'arem - arem', 'brunch', 'cheeseburger spring rolls', 'cupcake', 'great breakfast', 'happy hour', 'ice cream', 'mac-n-cheese', 'meatloaf', 'minibar', 'parang', 'pear bellini', 'private event space', 'quiche', 'sparkling sangria', 'the courtyard', 'tuna tartare', 'zen martini']
2048994	[' douchebag', 'coffee', 'coffee shop', 'socialite', 'starbucks']
2049075	['nan']
2049111	['gyoza', 'ramen']
2049178	['brooklyn museum', 'coffee', 'cupcakes', 'douchebag', ' brooklyn', ' gossip girl', ' socialite', 'movies', 'photobooth', 'zagat-rated']
2049200	['great meals at a good price']
2049254	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burritos', 'guacamole', 'huge portions', 'mexican', 'nachos', 'quesadillas', 'queso', 'tacos']
2049340	['coffee', 'latte']
2049484	['nan']
2049621	['cupcake', 'cupcakes', 'desserts']
2049624	['nan']
2049727	['nan']
2049736	['coffee', 'starbucks']
2049766	['nan']
2049870	['michelin star']
2049886	['don peppe', 'family style']
2050167	['cafe', 'candy', 'chocolate', 'chocolate almond croissant', 'chocolatier', 'cocoa', 'coffee shop', 'factory', 'hot chocolate', 'ice cream']
2050168	['byob', 'cuban food', 'jersey', 'zagat-rated']
2050257	['nan']
2050314	['burgers', 'chipotle mayo', 'fries', 'late night', 'lucky sauce', 'onion rings']
2050547	['nan']
2050603	['$10', 'awesome', 'bland', 'fajaitas', 'fajitas', 'frozen', 'guacamole', 'margarita', 'texmex']
2050719	['filipino food', 'good food', 'lumpia shanghai', 'red horse and san miguel']
2050731	['airport', 'decent food at jfk', 'delta', 'jfk', 'restaurant']
2051138	['coffee', 'starbucks']
2051152	"[' gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally']"
2051231	['cocktails', 'david chang', 'pork', 'pork buns', 'spicy rice cakes', 'steamed buns', 'trendy', 'zagat-rated']
2051237	['nan']
2051294	['great apps', 'pizza', 'wine', 'wine bar']
2051302	['beans & rice baby', 'comida']
2051304	['lunch', 'salad', 'sandwich', 'soup']
2051385	['asian', 'hotel', 'hotel bar', 'japanese', 'sake']
2051391	['catering', 'coffee', 'espresso', 'food', 'mac and cheese', 'wifi']
2051419	['nan']
2051593	['coffee', 'starbucks', 'trump building']
2051660	['atmosphere', 'br guest hospitality', 'food', 'lobster', 'post-theater', 'pre-theater', 'private room', 'raw bar', 'sea food', 'times square', 'w hotel']
2051770	['cuban', 'dinner', 'lunch']
2051776	['bagels', 'breakfast']
2051813	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'sandwiches', 'vegan', 'vegetarian']
2051911	['nan']
2051936	['otg management']
2051951	['nan']
2051967	['breakfast', 'brunch', 'burgers', 'dinner', 'lunch', 'sandwiches', 'seafood', 'smoothies', 'vegetarian']
2051969	['nan']
2052135	['nan']
2052156	['burritos', 'margaritas', 'mexican', 'nachos', 'sangria']
2052205	['coffee', 'douchbags', 'starbucks']
2052207	['nan']
2052286	['dominican']
2052287	['nan']
2052387	['barbecue', 'bbq', 'cheap', 'frozen drinks', 'happy hour', 'liquor', 'macaroni & cheese', 'margaritas', 'plantains', 'southern']
2052582	['awesome', 'bagels', 'coffee', 'sandwiches']
2052618	['chickenjoy', 'filipino food']
2052719	['burrito bowl', 'great burritos!', 'mexican', 'taco', 'tex-mex']
2052878	['brewery', 'zagat-rated']
2052963	['cigars', 'steak', 'wine']
2053029	['chinese', 'japanese']
2053070	['roti']
2053085	['shrimp']
2053169	['nan']
2053184	['nan']
2053213	['bar', 'internet', 'lounge']
2053300	['nan']
2053346	['nan']
2053814	['coffee']
2053848	['caffeine', 'coffee', 'espresso', 'wifi']
2053890	['ceviche', 'chek in..', 'fireplace', 'great cocktails', 'gym', 'laundromat', 'mega mall bengkulu', 'music', 'sshanot@yahoo.com', 'sushi', 'tanning']
2054011	['coffee']
2054032	['nan']
2054044	['beer', 'burritos', 'chips and guacamole', 'pizza (across the street)', 'tacos']
2054085	['nan']
2056006	['chelsea market', 'salads', 'soup', 'wheelchair access']
2056534	['guacamole', 'tacos', ' burritos', ' fast food', ' tex-mex']
2056548	['nan']
2056577	['chinese food', 'northeastern chinese food']
2056596	['thai']
2056624	['italian']
2056898	['coffee', 'coffee shop', 'douchebag']
2057043	['nan']
2057076	['soul food', 'vegetarian']
2057145	['diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'sushi']
2057168	"[""we had the veal & ricotta meatballs tonight.  they were 9.5 out of ten.  i can't remember having a better meatball.""]"
2057263	['bakery', 'cafe', 'cakes', 'cookies', 'cupcakes']
2057268	['coffee', 'starbucks']
2057281	['bad beer selection', 'brazilian', 'cheese', 'cocktails', 'dj', 'food', 'french', 'french-african cuisine', 'good lighting', 'great drinks', 'moroccan', 'tight fit', 'world cup']
2057322	['beers', 'br guest hospitality', 'fries', 'milkshakes', 'salads', 'walk ins']
2057328	['coffee']
2057381	['burgers', 'fries', 'salad', 'wraps']
2057404	['broadway', 'city hall', 'coffee', 'douchbags', 'douchebag', 'starbucks']
2057674	['cafe', 'coffee', 'espresso', 'espresso cafe', 'espresso macchiato', 'macchiato', 'manhattan']
2057887	['chicken', 'tacos']
2057918	['pizza cheese bbq']
2058085	['arts & crafts', 'bowling alley', 'caribbean', 'dog run', 'gallery', 'harlem', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'soul food', 'southern', 'vegetarian']
2058389	['pizza']
2058432	['\\banh minh\\', '\\food cart\\ \\vietnamese sandwich\\', 'banh mi sandwich', 'financial district']
2058494	['food', 'long lines', 'mtvn', 'salad bar', 'slow prices']
2058893	['nan']
2058906	['casual', 'east harlem', 'full bar', 'steakhouse']
2058944	['zagat-rated']
2059059	['chelsea', 'thai']
2059566	['capuccino', 'coffee', 'espresso', 'tea', 'wifi']
2059650	['choux', 'coffee', 'free wi-fi', 'frozen yogurt']
2059697	['nan']
2059727	['4 others', 'sake', 'sushi']
2059804	['ihop', 'jamaica']
2060031	['busy', 'chorizo', 'churros', 'crains', 'crainsny', 'gorditas', 'guacamole', 'mexican', 'tacos', 'taqueria']
2060120	['empanadas']
2060698	['nan']
2061118	['columbian', 'restaurant']
2061132	['nan']
2061168	['bbq', 'food']
2061207	['9 to 5', 'corporate', 'corporate office', 'office']
2061210	['asian cuisine', 'chinese', 'gluten free', 'gluten-free', 'sushi bar']
2061274	['amazing cocktails', 'beignet', 'brooklyn', 'brussel sprouts', 'choice eats', 'small plates']
2061285	['nan']
2061326	['frozen yogurt', 'salad']
2061329	['healthy', 'salads', 'soups', 'wraps']
2061354	['falafel', 'kosher', 'shish kebab', 'shwarma']
2064674	['burritos', 'chain', 'food', 'mexican', 'tex-mex']
2064680	['hazlenut coffee is da bomb!']
2064714	['crowds', 'family style', 'good food', 'italian', 'pizza']
2064823	['bakery', 'salads', 'sandwiches']
2064882	['nan']
2064895	['nan']
2064971	['barista', 'coffee', 'shakenicedtea', 'wifi']
2065011	['art', 'baguettes', 'bread', 'breakfast', 'brooklyn', 'chai latte', 'coffee', 'cold brew', 'croissants', 'espresso', 'fresh lemonade', 'fresh oj', 'green tea latte', 'hot chocolate', 'iced coffee', 'iced tea', 'loose leaf tea', 'mocha', 'stumptown', 'vanilla latte', 'wifi']
2065095	['nan']
2065112	['nan']
2065142	['bakery', 'coffee', 'food', 'socialite']
2065144	[' appetizers', ' beer', ' chicken', ' desserts', ' fish', ' pasta', ' salads', ' soft drinks', ' veal', ' wine', 'pizza']
2065189	['burrito', 'food cart', 'mexican', 'quesadilla', 'street food', 'tacos']
2066081	['cheese plate', 'crostini', 'food', 'italian', 'jason denton', 'wine']
2066139	['fish', 'japanese', 'sushi']
2066370	['nan']
2066697	['nan']
2066837	['absinthe', 'bar', 'boroughs', 'brunch', 'cocktails', 'delivery', 'dinner', 'donuts', 'grits', 'happy hour', 'lunch', 'regional craft brews', 'restaurant', 'ribs', 'southern', 'sticky bun', 'stumptown coffee', 'wsj urban adventurer']
2066938	['burritos', 'mexican food', 'tacos']
2066940	['mexican food', 'steak', 'steaks']
2067007	['nan']
2067049	['coffee bar', 'diner']
2067064	['restaurant', 'steakhouse']
2068004	['bbq', 'good bbq chicken']
2068070	['omusubi', 'udon']
2068216	['nan']
2068311	['nan']
2068453	[' pork', ' wine', 'pizza']
2068829	['airy', 'brunch', 'business lunch', 'champagne', 'chill vibe', 'happy hour', 'healthy', 'hot spot', 'lamb', 'unisex bathrooms']
2068935	['boutique', 'coffee', 'eco-friendly', 'great pastries', 'hipsters', 'hot baristas', 'thoughts']
2068983	['nan']
2069141	['douchebags']
2069215	['brunch', 'cocktails', 'comfort food', 'mexican', 'restaurant', 'wine']
2069265	['chinatown', 'chinese food', 'dumplings', 'food', 'noodles']
2069282	['nan']
2069521	['great reason to head to jersey!']
2069575	['brunch', 'free wifi']
2069601	['bryant', 'byrant market', 'deli', 'market']
2069745	['diner']
2069953	['kosher']
2070160	['nan']
2070246	['breakfast', 'burgers', 'chicken', 'corn dog', 'drinks', 'fries', 'happy hour', 'hot dogs', 'ice cream', 'salad', 'shakes', 'tater tots']
2070393	['noodle soup']
2070790	['burrito', 'california', 'choice eats', 'dos toros taqueria', 'mario batali', 'meat lover', 'mexican', 'quesadilla', 'taco', 'timeoutny', 'village voice', 'village voice choice eats', 'voicestreet']
2070970	['nan']
2071070	['asian', 'chinese', 'fast', 'vegitarean']
2071112	['food', 'salad', 'wraps']
2071417	['nan']
2071486	['nan']
2071579	['coffee']
2071641	['best coffee', 'cafe', 'fresh', 'italian', 'pasta', 'soup']
2071745	['douchebag']
2071905	['nan']
2071971	['sushi']
2072017	['crumbs', 'cupcake', 'cupcakes']
2072073	['brooklyn', 'cocktails', 'dj', 'foods', 'good portions', 'gossip girl', 'lounge', 'night club', 'outdoor', 'restaurant', 'sidewalk seating', 'socialite']
2072205	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burritos', 'guacamole', 'nachos', 'quesadillas', 'queso', 'tacos']
2072207	['kosher', 'steakhouse']
2072267	['amazing burgers', 'belgian fries', 'belgian frites', 'belgian potatoes', 'best meat', 'delicious', 'fancy soda', 'food truck', 'foodtruck', 'frat boy', 'frites', 'grass-fed', 'hamburger', 'mobile', 'moving target']
2072593	['burger', 'burgers', 'five guys', 'forest hills', 'french fries', 'fries', 'hamburger', 'hamburgers', 'kosher hot dog', 'kosher hot dogs', 'woodhaven blvd', 'zagat', 'zagat survey rated', 'zagat-rated']
2072623	['nan']
2072714	['coffee', 'coffee shop', 'douchebag', 'starbuck']
2072945	['douchebag']
2073222	['bakery', 'bravo', 'bravoandy', 'brooklyn', 'clinton hill', 'coffee', 'connecticut muffin', 'muffins', 'smoothies']
2073254	['american', 'fried chicken', 'late night food', 'marrow', 'no reservations', 'oysters', 'pu pu platter', 'raw bar']
2073304	['american', 'bar', 'pub food', 'sports']
2073405	['bon appetite', 'boroughs', 'chelsea market', 'lucky magazine', 'the green table - chelsea market', 'wsj lunch box', 'wsj urban adventurer']
2073512	['bensonhurst', 'classic', 'pizza']
2073581	['nan']
2073848	['nan']
2073888	['diner', 'greasy spoon']
2074191	['coffee', 'donuts']
2074294	['appetizers', 'calzones', 'catering', 'delivery', 'heros', 'italian', 'online ordering', 'pizza', 'salads', 'table reservations']
2074407	['diner', 'food', 'restaurant']
2074450	['coffee', 'donut shop', 'donuts and food', 'nyu']
2074668	['wings. beer. sports.']
2074896	['bar', 'burrata', 'chili oil', 'decor', 'mcnally', 'nate appleman', 'new lunch spots', 'nymag', 'pizza', 'timeoutny']
2074923	['nan']
2075007	['beer', 'cafe', 'coffee', 'coffee roaster', 'counter seating', 'espresso', 'hotel', 'kid friendly', 'latte art', 'library', 'meditation', 'salads', 'sandwich', 'table seating', 'wifi', 'wine']
2075022	['coffee', 'fresh brew', 'photo both', 'starbucks']
2075029	['pastries', 'starbucks']
2075051	['cupcake']
2075206	['nan']
2075282	['coffee', 'free wi-fi', 'mall', 'nhl store', 'starbucks', 'wi-fi', 'wifi']
2075338	['nan']
2075371	['froyo', 'frozen yogurt']
2075509	['nan']
2075701	['beer', 'burgers', 'fries', 'milkshakes', 'sauces', 'shakes', 'sliders']
2075835	['coffee', 'columbus circle', 'laptops', 'radioshack', 'starbucks', 'tourists', 'wi-fi']
2075955	['nan']
2075985	['babysitter', 'kid friendly', 'patio dining', 'rice balls', 'waterfall']
2076162	['diner', 'featured on diners', ' drive-ins and dives', 'food', 'zagat-rated']
2076187	['choice eats', 'pretzels']
2076405	['gallery', 'photo booth', 'photobooth', 'theater']
2076554	['burgers', 'healthy', 'malts', 'shakes']
2076581	['bravoandy', 'pizza', 'socialite']
2076770	['coffee', 'starbucks']
2076901	['nan']
2077083	['bagels', 'cafe', 'coffee', 'sandwiches']
2077086	['bread', 'cookies', 'donuts', 'pastry']
2077199	['nan']
2077986	['nan']
2078005	['nan']
2078067	['nan']
2078081	['nan']
2078297	['starbucks']
2078422	['breakfast', 'international house of pancakes', 'pancakes', 'restaurant']
2078624	['dollar slice']
2078642	['nan']
2078902	['all you can eat', 'all you can eat sushi', 'japanese', 'prix fixe', 'sushi', 'sushi', ' seafood', ' buffet', ' good service']
2079077	['photo booth', 'pizza', 'ski area']
2079240	['forest hills', 'latin food', 'ty ku']
2079404	['israeli', ' outdoors', ' quaint']
2079541	['starbucks']
2079862	['coffee', 'donut shop']
2079880	['coffee', 'tea']
2079908	['oysters', 'raw bar', 'seafood']
2079919	['breakfast', 'burgers', 'delivery', 'dinner', 'healthy', 'low calorie', 'lunch', 'salads', 'smoothies', 'wraps']
2079997	['coffee shop']
2080350	['nan']
2080406	['good food and friendly faces.']
2080564	['ackee', 'beef patty', 'caribbean food', 'jamaican food', 'jerk chicken', 'jerk food', 'krust', 'oxtail', 'patty']
2080645	['beer', 'biscuits', 'brunch', 'local', 'organic', 'seasonal', 'sustainable', 'wine']
2080769	['french', ' pie']
2080844	['pasta', 'pizza']
2080866	['asian fusion', 'bar', 'chicken adobo', 'dinner', 'filipino', 'ice cream', 'outdoor seating', 'purple', 'soju', 'terrace']
2081096	['nan']
2081254	['danny meyer', 'gramercy park hotel', 'hiphostessnyc top pick', 'restaurant', 'roman food']
2081284	['ask to meet carol the food runner', 'great sushi']
2081357	['brooklyn']
2081383	['burger joint']
2081579	['nan']
2081616	['chambers hotel', 'david chang', 'delivery', 'homemade soda', 'large format', 'midtown', 'momofuku', 'to go']
2081695	['breakfast', 'diner', 'dinner', 'food', 'lunch', 'restaurant', 'snacks']
2081766	[' gossip girl', ' playground', ' socialite', 'ambarrukmo plaza', 'andy cohen', 'beer', 'bravo', 'bread', 'dessert', 'douchebag', 'puma social hot spot', 'rockefeller', 'soup', 'top chef']
2081771	['amazing daily specials', 'fine dining']
2081816	['happy hour']
2081976	['italian']
2081990	['asian cuisine', 'asian', ' noodles', ' thai', 'byob', 'filipino', 'michael huynh', 'noodles', 'thai', 'vietnamese']
2082051	['churrasco', 'dominican', 'food', 'mofongo']
2082254	['bagels', 'coffee', 'donut shop', 'doughnuts']
2082328	['michelin', 'soup dumplings', 'soy milk', 'youtiao']
2082419	['nan']
2082441	['deli']
2082634	['great food', 'indian', 'naan']
2082660	['all-you-can-eat']
2083038	['sawse']
2083182	['brooklyn', 'italian', 'pizza']
2083925	['nan']
2084006	['applebees']
2084088	['bistro', 'brunch', 'nom', 'west african']
2084091	['bar', 'gayborhood', 'outdoor seating', 'restaurant', 'wine']
2084145	['brunch', 'french press', 'pancakes']
2084368	['nan']
2084394	['all you can eat', 'buffet', 'crepe', 'ice cream', 'japanese', 'sashimi', 'seafood', 'sushi', 'tempura']
2084770	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian']
2084891	['nan']
2084910	['bakery', 'dessert', 'pichet ong']
2084972	['burger', 'chain', 'fast food', 'fries', 'park slope']
2085008	['diner']
2085041	['margaritas', 'mexican']
2085302	['japanese', 'kimchi', 'korean', 'sushi', 'tea', 'vegan', 'vegetarian']
2085776	['nan']
2086029	['burgers', 'hamburgers']
2086041	['social dining']
2086116	['2 michelin star', '3 michelin stars', 'michelin star']
2086160	['nan']
2086184	['fruit', 'healthy', 'lirr', 'smoothie', 'smoothies', 'smoothy']
2086250	['coffee', 'wi-fi']
2086269	[' douchebag', 'coffee', 'coffee shop', 'socialite', 'starbucks']
2095612	['coffee', 'donut shop', 'donuts', 'kosher']
2095645	[' breakfast', ' catering', ' coffee', ' cookies', ' myfoodnow', ' online food ordering', 'bagel']
2095744	['japanese']
2096499	['coffee', 'cuisinart', 'java', 'lirr', 'penn station', 'starbucks', 'wifi']
2096751	['beer', 'burgers', 'chicken sandwiches', 'midtown lunch', 'milkshakes', 'rc cola', ' chocolate soda', ' ginger-ale', 'tofu', 'unlimited refills', 'vegeterian']
2096914	['burgers', 'hamburger', 'in-n-out', 'milk shake', 'shakes']
2097287	['best new drunk food in nyc', 'brunch', 'los mejores tacos de nyc', 'mexican', 'new place', 'tacos', 'trendy']
2097705	['mccaf¨¦', 'open 24 hours']
2097712	['open 24 hours']
2098332	['coffee']
2098465	['jenga']
2098472	['greek', 'gyro souvlaki loukaniko', 'saganaki']
2098607	['bagels', 'wraps']
2098624	['classic', 'cocktails', 'fish and chips']
2098639	['coffee', 'starbucks']
2098702	['lunch', 'sandwiches', 'wraps']
2098967	['coffee', 'notlaptopfriendly', 'restaurant', 'stumptown', 'wifi']
2099044	['nan']
2099369	['chinese', 'malaysian', 'seafood', 'shrimp paste', 'thai', 'tofu']
2099454	['pizza']
2099558	['nan']
2099804	['nan']
2099849	['coffee', 'sandwiches', 'tea']
2099891	['bagel', 'breakfast', 'deli']
2100422	['bowling alley', 'brunch', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'playn ground', 'record shop', 'ski area', 'vegetarian']
2100704	['andy cohen', 'baguette', 'bakery', 'belgian', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'cupcake', 'cupcakes', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2100986	['nan']
2101591	['enlightenment', 'gluten-free options', 'vegan options']
2101692	['nan']
2101792	['pizza']
2101967	['chocolate', 'chocolate shop', 'desserts', 'organic fair trade', 'treats', 'truffles', 'vegan', 'wine', 'wine bar']
2102017	['mario batali']
2102157	['nan']
2102278	['burgers', 'food', 'tasty']
2102886	['nan']
2103337	['steak', 'steakhouse']
2103535	['great tuscan home cooking!', 'pasta']
2104003	['nan']
2104512	['brown rice', 'macrobiotic', 'restaurant', 'tempeh']
2105023	['breakfast', 'coffee', 'coffee shop', 'diner', 'diner', ' breakfast', ' eggs', 'dinner', 'extensive menu', 'lunch', 'take out']
2105077	['italian']
2105349	['bar', 'burgers', 'celebrity hotspot', 'cocktails', 'good blue cheese fries', 'happy hour', 'martinis', 'seafood', 'steakhouse', 'wine']
2105699	['coffee', 'yogurt parfait']
2105839	['brunch', 'diner', 'featured on diners', ' drive-ins and dives', 'pancakes']
2106066	['nan']
2106165	['beers', 'burgers', 'frat boys', 'no judgement zone', 'woo college!']
2107254	['nan']
2107629	['lake\\/pond']
2108307	['awesome', 'diner', 'queens', 'restaurant', 'resteraunt', 'steak']
2108345	['bakery', 'breakfast', 'brunch', 'coffee', 'scones', 'tea']
2108408	['burrito', 'mole', 'wu tang']
2108420	['bravo', 'brooklyn', 'brooklyn lager', 'douchebag', 'gossip girl', 'pennant ale', 'pizza', 'socialite']
2108536	['cheap eats', 'curry', 'late night eats', 'spicy']
2109070	['american', 'bar', 'food', 'restaurant']
2109326	['nan']
2109947	['nan']
2110119	['bar', 'bryant park', 'celsius bar at bryant park', 'event space', 'ice skating', 'lounge', 'restaurant', 'winter']
2110264	['american', 'desserts', 'diner', 'food', 'meals', 'mexican', 'restaurant']
2110328	['diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'sushi']
2110404	['chocolate', 'cream', 'desserts', 'ice', 'ice cream', 'icecream', 'just desserts', 'sorbet', 'sweets']
2110517	['nan']
2110560	['burgers', 'chicken nuggets', 'cookies', 'fries', 'shakes']
2110941	['coffee', 'chill', 'tea', 'trendy']
2111035	['nan']
2111069	['boylan soda', 'long line', 'organic', 'salad']
2111595	[' falafel', ' gluten-free', ' hummus', 'kosher']
