userid	venue_id	tips
1019066	2028929	outside of stumptown at the ace, joes has the best latte by far in manhattan
1019066	2028929	when the leaves are purple buy as much as you can.  you may see Dorothy but you will be back in Kansas.
1019066	2028929	The hipster coffee spot in the UWS.  Check in the bathroom, behind the toilet, there are secret compartments in the wall where patrons hide trinkets.
1141794	2028929	Try the Hot Chocolate (via @Foodspotting)
1014566	2028959	Slowest chipotle ever. They also need to work on their wrapping skills.
1018179	2028990	The borscht was heavenly and reminded me of Belarus. Definitely a must!
1001192	2028999	Try Chicken Scarpariello over linguini.  Wow!  Takes time to make though :-)
1011465	2028999	Mussels in white wine sauce
1231211	2028999	Make a reservation. Get calamari and clams, then veal parm and Titanic for dessert. Order less than you want.
1001718	2028999	Amazing authentic Italian. Get the hot antipasto.
1118847	2028999	Totally worth each second of the hour+ wait.  The stuffed salmon and the Penne á la Vodka was to DIE FOR!
1001342	2029079	Say thank you and vote for \
1036551	2029079	There are pre_made sandwiches and other food
1001342	2029079	This place quiets down after 6pm. Perfect place for the post-work drink.
1033575	2029087	Great place to sit outside with a cup. Booya!
1023986	2029087	Awesome muffins and yogurts. Try the Turkey and Cranberry pannini for lunch. Great atmosphere, comfortable with free wifi.
1080608	2029092	ridiculously loud. but what do you expect from a place that's 24\/7? bring some earplugs or blast your headphones to drain the ambiant noise. maybe you can get some studying done late night. i try to..
1114319	2029101	Love the outdoor area, Bentley especially likes it in the summer. Staff can be hit or miss.
1165056	2029121	Try the cold sake in the green bottle. Try a few...
1216886	2029121	Half price beer when you order $20 of sushi? Yes please. Cheap meal, big menu, great sushi, prompt service and neat atmosphere (3 of 4 petals via Fondu)
1248686	2029121	The $15 Bento box is a fantastic deal, just avoid any rolls with avocado.
1033560	2029121	Phone battery running low? The table in front of the door has an AC outlet.
1082682	2029164	Croissant and Americano...yummmmm
1173021	2029164	Super tasty menu. Well worth what you pay for - but prices arent \
1013999	2029193	Order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
1000072	2029212	shrimp and grits and andouille, oh my!
1000072	2029212	sit at the \
1000542	2029212	Rye Tea. Wow its delish.
1015416	2029212	Breakfast is the most peaceful time in the world. Start with Stumptown french press and the paper.
1012916	2029212	Duck confit salad with a winter lager. That is the ticket.
1011075	2029212	sit at the top bar seat by the kitchen. best seat in the house. brussel sprouts & grits are delicious. wine list is awesome.
1033560	2029212	They only have  5 tables. Show up early and tip big at the bar. Good luck!!!!!
1029096	2029259	Carpaccio Braseola, Pizza Martha and Pizza Bufala are amazing. The tiramisu is good but the portion size is huge.
1050267	2029259	Pretty amazing food and calamari was amazing.
1202998	2029259	Amazing pizza but a long wait. Servers are a bit disorganized.
1228876	2029259	Go eat here. Period.
1000616	2029261	It's as if Jesus himself invented the Iced-tea lemon sorbet drink.
1065107	2029261	Milkshake O'Clock.
1029831	2029261	It's hard to find a good ice cream joint in NYC. This one has it all
1025807	2029261	Try the Cake Batter Oreo Ice Cream (via @Foodspotting)
1119448	2029309	incredible selection of veggie based soups
1004902	2029309	Try the Southwestern Black Bean Burger. It's a veg dish.
1004902	2029309	The menu is much easier to read.
1131334	2029309	Too much mustard in the pastrami sandwich
1082569	2029347	Their Bruschetta (Tomato & Basil), Eggplant with Mushrooms, and Grandma Pizza Bites were featured at Choice Eats!
1248027	2029405	Head Mixologist Ektoras Binikos make the most amazing Oceana cocktails!
1163008	2029422	Try the steak burrito, or some steak tacos. They're great!
1010909	2029422	Mr Pibb on fountain!
1000104	2029471	The full eggs with avocado is just about the perfect breakfast.
1082569	2029471	Say goodbye to bland & boring toast. The poached egg, avocado, & multigrain bread that make up Milk Bar's Avocado Toast is a must.
1082569	2029471	Try the Avocado Toast-a brawny slab of multi-grain that's been browned to its optimum crunch point, with chunky avocado salsa is as flavorful as it is abundant. Topped with a poached egg, it's perfect
1000104	2029471	The flat white here is one of the best coffee drinks you'll find in the neighborhood.
1103216	2029471	Milk Bar on Vanderbilt. A great cafe to relax with truly friendly service. They are just like friends your eating with not phony at all. Server sat down and explained the menu to another guest.
1103216	2029471	Wow if your looking for perfect poached eggs this is the place for you. Great breakfast \/ brunch menu.
1028196	2029471	Don't leave without having the chocolate chip cookies, fresh out of the glass cookie jar.
1196154	2029483	My partner in crime Stephanie says the red velvet cake and the ribs are bangin here.  I am obliged to agree!
1036758	2029483	For a first-timer like me the sampler platter was perfect, and it comes with 3 sides. I also had the sweet tea, and the red velvet cake as dessert. All great!
1090894	2029538	Half chicken w\/ fried rice is a tasty, good value that's served quickly. A triple threat
1001499	2029538	Really odd menu. Chinese and Peruvian!
1000953	2029577	Excellent healthy fast food
1196154	2029577	Love the bison burger with a side of sweet potato. You can also order for delivery from their website!
1055358	2029577	The Acai Berry Blast is to die for!
1004902	2029577	The chicken thai wrap is tastey. I had it with the wheat wrap. Also, get it with hot sauce.
1066227	2029577	How do they do it all under 500 calories? Magic.
1001342	2029582	Say thank you & vote for \
1000009	2029594	Food was mediocre and I am a purist: Not Japanese owned.
1123414	2029599	Get the Al Pastor taco
1007860	2029608	...decor is fine: clean, nothing to write home about...however really good tacos and chicken dishes...but to top it all perhaps best service received in nyc to date...
1123320	2029608	Try the dessert sampler-amazing!
1025486	2029615	Chicken bacon is the best!!!!!!!!
1023050	2029615	Chicken Souvlaki platter is where its at. Huge yummy portion! Totally have to try their wild cherry juice...add in a little ginger ale or sprite for supreme yumminess.
1086517	2029635	Just kidding,do not enter unless you need to use the toilets....desperately
1082569	2029636	Their Fish Cutlet, Stuffed Vegetable Roti, and Chicken Roti were featured dishes at Choice Eats
1021442	2029660	This was a favorite place of one of my Thai friends. Always order the Thai Iced Tea and the Banana Sundae is a lot of fun. Definitely better than Thai 101 and they do take-out too which is great.
1000102	2029660	Six dollar lunch special is a great price for pretty good food.
1029177	2029670	Delish tofu soups, best in Ktown
1135005	2029670	Not really that great, entree-wise. The banchan is pretty okay--fresh kimchi, but the dolsot bibimbap was pretty bland.
1039957	2029705	Manicotti was delicious. Was pretty loud on a Friday night, but a few glasses of wine in and we were, too!
1050869	2029713	They made my food in 11 seconds.  Shame it wasn't good.
1000072	2029758	get the burrito...with a burrito on the side. watch mike singleton eat both.
1013999	2029758	Order via app or online and avoid the line completely!
1025948	2029758	Best crew out all Chipotle restaurants in NYC. Super attentive and friendly :)
1110734	2029816	Coffee coffee coffee
1054847	2029816	Make sure you check the inside of your breakfast sandwich ..cause I had a few pieces of hair in mine...so just beware!!!
1080552	2029816	Keep on runnin' :) have a great morning!
1110734	2029816	Uh oh, a sign on the front door says the building is unsafe for human occupancy. Not again!
1022239	2029825	Soy banana flax seed smoothie! BEST. SMOOTHIE. EVER.
1193062	2029825	Yummy apple cider chai.
1028202	2029828	The service is almost always lagging (especially if Mitchell isn't there to herd the staff), but the food can be relied upon. While burgers are a particular specialty, the pancakes, BLT and croque mon
1027769	2029828	Super burger. Grab a cupcake too.
1015263	2029828	Inexpensive assortment of Wine by the glass.
1216886	2029871	Crisp Africa salad was ok, the extra falafel and pita bread made the meal though. Will probably try something else next time (3 of 4 petals via Fondu)
1216886	2029871	Have gone to Republic for Thai many times but after great calamari and shrimp pad thai at about 2\/3 of the price, I'll be going back to Spice (4 of 4 petals via Fondu)
1038456	2029884	toilet's out of order
1069614	2029910	Haven't found a better sausage slice anywhere else. So yummy :)
1082569	2029937	Winner of Best Seafood in the Village Voice 2011 Best Of issue!  Reasonably prices, super fresh - we recommend anything octopus.
1059283	2029937	If you like calamari go for the grilled one... ;)
1067529	2029947	Cheapest and amazing Chinese food in the area, you get a lot. Try the lunch bento boxes. (:
1038456	2029948	the espresso was ok, but you can find better ones in machiato and aroma espresso bar, which aren't far..
1038456	2029948	the espresso was ok, but you can find better ones in machiato and aroma espresso bar, which aren't far..
1049731	2029948	aside from great coffee.. awesome staff!
1015492	2029952	Everything about this place is fantastic!
1068396	2029952	Best Fish with a beautiful view of the harbor. I recommend it to go around sunset!
1211609	2029952	If it\u2019s a beautiful day, try to reserve a table outside on the deck overlooking the water.  Start with some yummy cocktails\u2026
1067859	2029980	Pollo entero...best rotisserie chicken in Greenpoint. Ask for a pint of the green sauce--$5 and cracktastic!
1000953	2029998	Very impressive, eclectic, korean lunch menu
1000953	2029998	Great lunch. Korean.
1019408	2030079	Truffled Mac and Cheese
1248686	2030079	Try to come when Lawrence is here. Ask him for one of his original creation shots.
1008051	2030079	This overpriced venue is everything you loathe about Manhattan; avoid it like the plague.
1021442	2030106	Great selection of cream cheeses and variety of bagels, I liked the blueberry cream cheese and cinnamon raisin bagels the best. Try ordering a burger or egg sandwich here, have bagel halves for bread.
1057310	2030106	It's a nice spot with a variety of cream cheese but a little expensive compared to other bagel spots
1036331	2030106	Ehhh I have seen them fumigating this place heavily. All I can say is I hope no one survived. Bagels are okay. I like the olive cream cheese but I wish they had flagels like @ fresh fanatic
1047895	2030145	Can't say that I've ever seen Lars here either. #ProximityMayor?
1047895	2030145	The BBQ Chicken Salad is tasty and filling - yes, even for guys. :-)
1134304	2030151	Make sure to order an extra blue cheese. You only get one with a 10 piece, and none with a 5.
1017280	2030151	Call ahead. They make everything to order, so it always takes 10 minutes, even if it's empty.
1195601	2030231	Reaalllllly delicious Thai in UES. Drunken noodles are awesome!
1029301	2030231	Cool atmosphere, great yellow curry and Thai iced tea. Tom Ka disappointing, though.
1054389	2030313	One of the better Ethiopian restaurants in NYC
1024445	2030381	great lunch choices, very small room but I guess that's the charm
1028102	2030415	Overrated. Go to nha trang instead.
1132084	2030444	Cajun chicken and the Tartars are steady mobbin
1069093	2030444	The Cajun Chicken followed by chocolate mousse!!!
1084797	2030452	Pretty good pizza for really cheap.
1158446	2030452	Watch out for hairs in your salad!! I was lucky enough for two!
1062603	2030452	This place should actually be called hot and sweaty :( they shush you after 1 and are really rude!! If you like to laugh +talk go across the st..choolo  doesn't allow laughter or happiness.food sucks
1002839	2030452	Garlic knots look amazing, but you can only buy 4 at a time - no single sins.
1011341	2030507	Don't knock the Red Sox if Geoff is bartending
1033560	2030507	Check out the featured beers on the last page of the menu. They usually have something really good.
1033560	2030507	Get the mashed potatoes. They come in two piles: red (beets) and white (potatoes). They're really good.
1033560	2030507	Gets really crowded on game days. Get here early if you want a seat at the bar.
1204517	2030515	Great Ham and Swiss crepe. Made with fresh buckwheat crepes!
1024360	2030515	the chocolate lovers crepes are amazing. Try them with Belgian milk chocolate and strawberries, topped with whipped cream :)
1042484	2030518	Great place for the slowest wifi ever!
1000072	2030525	I love this izakaya. Just when you thought there was no cool place to eat in this 'hood. Go downstairs, grab a table in the nook or the bar (only two spots I like) and try everything on the menu
1178067	2030525	I'll die happy when I've consummed every bloody thing on this shiney-shiney menu. I may also go into cardiac arrest. Think \
1028880	2030525	Try yellowtail collar here. They don't always have it but when they do you won't regret it.
1020264	2030525	Ladies, try the hou hou shu sparkling sake! It's bubbly, sweet and delicious!
1043388	2030525	Love this place! Always a wait, but don't be deterred. I recommend: hokke (smoked mackerel), bacon wrapped enoki, and fried squid, but everything good. Cheap draft beer (Kirin and Sapporo) too!
1178106	2030525	must try the pork belly, simply amazing!
1196154	2030525	Definitely worth it if you are out and about late night and looking for a place to eat and drink. Love the skewers, the noodles, ramen, and bangin selection of sake.
1126033	2030559	Try the waffle w\/ syrup and butter. Great start to the morning.
1000104	2030652	I highly recommend going double porky: start with the pork belly tacos (homemade tortillas + guacamole are slamming) and end with the Heritage pork. Oink!
1057576	2030652	Try the frog legs tacos... add hot sauce ;-)
1048161	2030652	GREAT FOOD!!!  A must go!
1183433	2030746	Girls got yelled at by barista for taking a photo. What are you so paranoid about?
1256555	2030746	This Starbucks is great for transmitting and editing your shows from fashion week it stays open til 1am and the subway is right in front
1055358	2030828	Lunch hour has CRAZY lines, but no worries, it goes super fast! ?
1196806	2030858	Try the chef salad, its delicious!
1013999	2030858	Free wifi from Starbucks.
1013999	2030858	Get a 20% bonus when you buy a gift card for $20 =$24. You can use it immediately.
1000129	2030863	There's an electrical outlet here that works. It's a good to know.
1049161	2030863	This place is a DISASTER! Keep walking up Bway, there's a better 'bucks thataway.
1017374	2030863	I have to agree about the slow service yet nice employees. Tables are usually free before noon.
1207905	2030863	Line took a while but barista was a machine.
1207123	2030907	CHIPOTLE FRIDAYS!
1050913	2030926	Rude treatment, not coming back
1075858	2030926	Get Ramen.  This a ramen shop.  Reminds me of the ones in japan.  Counter seating only, narrow, and awesome noodles.
1004697	2030926	Not every Ramen is $6.50 on Mon, but I still loved my warming Mabu Ramen on the first nasty day of winter. Perfectly delicious!
1193062	2030926	Nothing particularly special but pretty damn good, good deal.
1051939	2030941	Order a mini version of every dessert and you'll have a lovely little dessert sampler!
1261897	2030941	I like the fruit tarts -- I take some home whenever I visit NY. My friends like the cheesecake and I would have to agree with them!
1034119	2030941	They have really good Italian ices, and a large is only $2.50. I've found my go-to summer treat.
1027404	2030986	My morning Starbucks spot for some time. No bathroom, no toaster. Gets you your fix fast though.
1049714	2030990	2 for one specials
1082569	2031027	Get the pickle dog-a Hartmann's frank which is boiled, basted with butter and lard, and then topped it with three pickloid substances: brine-pickle spears, sliced dill pickles, & a sweet pickle relish
1001878	2031027	The Six Point Bark Red Ale is specially brewed just for Bark, and it's delicious!
1000104	2031027	Be sure to have the Pork Belly sandwich.
1000104	2031027	Bark's naturally got great dogs, but their burger also happens to be the best in the neighborhood.
1000104	2031027	Behold this amazing burger. Now order one.
1007378	2031027	Best high-end approximation of an in-n-out burger one can find.
1000104	2031027	Get one free refill on your iced teas. Good stuff.
1004663	2031027	The Bark Dog is divine. Seriously, I saw Jesus Christ himself when I took a bite.
1184814	2031027	Try the bark dog. And the chilli cheese dog.
1002448	2031027	Brautwurst is rockin with bacon braised sauerkraut (thanks Tony!)
1005021	2031027	Ask for the Otis Shake (it's not on the menu).
1000104	2031027	Another place you might not think would have great coffee, but they do and in the warmer months, they roll out the cold brew.
1026015	2031027	Roasted cauliflower is a tangy surprise!
1002448	2031027	Thumbs up to the new Slamwich!
1042214	2031027	Try the Käsekrainer - it's an Austrian cheese-infused sausage.
1263441	2031042	Try the triple delight!!!! It's awesome :)
1174138	2031042	The ginger onion lo mein is like crack. Delicious crack.
1263441	2031042	Try the triple delight!!!! It's awesome :)
1022601	2031045	Great staff. Always happy at lunch rush hour (:
1025094	2031045	Like most places in this part of NYC, not a destination but a refuge when you're lost in Kips Bay. Good bagels, very good sandwiches and outstanding & courteous service. (3 of 4 petals via Fondu)
1046145	2031047	Brigitte is tops. Remembers my order and keeps my bagel warm if I'm running late.
1039301	2031047	Iced HAZELNUT coffee is the only way!
1042214	2031052	Use the hidden cash register opposite the panini grills. It's cash-only but will save you some time.
1027404	2031112	Seems everyone agrees. The queeny baristas here will get your order wrong and roll their eyes when you try to correct them.
1048217	2031112	Less crowded than the 16th & 8th location.
1102859	2031112	They removed all electric sockets... This Mother Freakers, bring EXTRA batteries, and write a complaint. At least off peak hours, i need to plug
1002812	2031112	Service is so S-L-O-W....
1016049	2031112	Usually get a tall caramel  macchiatto but I am really enjoying this cinnamon dolce latte.
1106855	2031117	anything with crispy pork!
1020018	2031133	Wow. Fantastic food, great and friendly service. Will def be coming back.
1050489	2031133	Solid Italian food.  Good pasta, meat and fish.  Good wine list as well.  Nice place for a date. (3 of 4 petals via Fondu)
1131334	2031164	Get an appetizer and half portioned donburi for a complete meal...
1022056	2031164	The katsu don was pretty good. For $12 I guess I can't complain. Large beers are steins, not pints.
1117997	2031167	The ONLY place to eat in NYC! No bullshit.
1015440	2031167	Best naan bread. Mushroom saag amazing. Well priced and equally good valued wine list.
1020397	2031314	The Mediterranean vege burger with dill dressing was quite tasty! Affordable & quick, too.
1147677	2031314	This place is dirty, don't eat here. Go to the one on 6th ave instead.
1022000	2031319	Get the gnocchi with veal ragu! Delicious!
1048751	2031321	The shrimp (camaròn) taco is so small!
1047463	2031324	Get the H1 on a whole wheat wrap!
1086517	2031326	terrible name, great food, get a pre-made roll in45 seconds, comes with a micro salad and a pickle......
1146210	2031328	Now making personal sized pies.
1022799	2031415	The grapefruit pulp tea (??????) is the best out there!
1071476	2031415	Milk tea with honey & coconut are my personal favorites!
1122031	2031415	Get the amazing popcorn chicken! Bubble tea and slushies are great as well.
1001267	2031443	Don't let this joint's terribly chosen name fool you... Their diner fare is dependably good and fairly priced in my experience.
1262521	2031453	Reasonable prices, great food, cool upstaires seating area.
1060682	2031453	Borderline shady seating scene upstairs, but decent.
1135030	2031473	get the bhel puri appetizer. spicy but worth it.
1007599	2031475	$15 credit card minimum, just so you know.
1017939	2031517	Owner is not rude; he's efficient and keeps the line moving! Fuggedaboudit!
1006853	2031517	The bagles here are excellent, and the staff is always nice. Not sure who the rude owner is that was mentioned in another tip.
1143431	2031548	Free Miso soup with sushi rolls during weekday lunch.
1143431	2031548	Chicken Tempura Udon SPICY!!
1143431	2031548	Tommy's Combo - pre packaged sammy. So bomb!
1112535	2031595	Get drinks, dinner and your bill the first time you see your waiter. You won't see them again.
1153503	2031616	Veggie breakfast sandwich with skinny caramel macchiato
1028938	2031616	Get here early, they closed early
1001342	2031616	Say thank you & vote for \
1225305	2031616	Bad service !!
1066871	2031616	Customer service here SUCKS!
1001342	2031671	The bottle caps are terrific little snacks.
1020537	2031671	Order sweet tea vodka with lemonade and sing along to Sweet Caroline (whoa oh ohhh)
1016602	2031671	The Wild Park sandwich is pretty damn good. Substitute tater tots for the salt & vinegar chips.
1027404	2031671	Make sure to get the Jalapeño Bottle Caps. Yum.
1043127	2031671	Pulled chicken isn't pulled. It's more like diced.
1007599	2031671	If you have a hankering for a pulled pork sandwich, look elsewhere.
1006344	2031671	Try the cornbread. Incredible. Best I've ever had.
1087042	2031672	I have eaten at countless sushi places around NYC, this place is amazing for not only price and quality, but quantity and attentive staff! I will defiantly be back.
1002720	2031688	Solid slice with extra parm
1044026	2031748	Peppermint Mocha and low-fat Cinnamon Swirl coffee cake is a must!!
1036138	2031748	Despite the heavy volume of customers, this Starbucks is fast and efficient. Love coming here and the friendly staff!
1043084	2031813	Andre the manager makes this location of the best in NYC
1013999	2031813	Order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
1101687	2031817	Why yes, I will put Pastrami on my chicken cutlet. Thanks, Toasties.
1025142	2031822	Get the curly fries, they're amazing. Gonna miss eating with friends here
1152611	2031822	Sabrina nailed it on the head, get the burger \
1026168	2031853	I think Starbucks policy with regard to ice water is, from a business perspective (not to mention a psychological one), pathetic.
1006318	2031853	If you are looking to camp out and get some work done, keep walking! They covered most if not all of the outlets!
1011527	2031853	The lines grow and shrink based on when the inter-city busses are picking up. There's not much you can do but come early and hope you catch a break. The upstairs is nice for waiting on a bus though.
1038431	2031853	Good for meetings if you don't need your laptop (all of the power outlets are covered). There's an upstairs area with more seating that's usually relatively empty.
1230805	2031853	Closed outletts. Stupid seating arrangement.
1059945	2031862	Love the lunch bento boxes! Great food, great value!
1005503	2031875	Order the sesame balls and order with conviction
1143431	2031875	Worst coffee for blocks and blocks, but the Tina Turner, Celine Dion, Willie Nelson, Buffy shrine is why I keep coming back.
1016602	2031901	Make sure you get a fist bump from Johny before you leave.
1016602	2031901	Sloppy Johny? Little Demi? Curious George? Notorious Nick? You really can't go wrong.
1022617	2031909	OMG hands down the best flan I've ever tasted!! Mi Nidito Mexican on 8th Av betw 51st and 52nd Sts. The owner's treat http:\/\/ow.ly\/i\/7sAA
1007083	2031909	Get the flan!
1178067	2031909	Fresh, inexpensive, authentic Mexican. Located next door to Chipotle. If you choose Chipotle over this spot I will unfriend you.
1062158	2031949	Breadsticks and salad are a must! I freakin love it!
1005663	2031973	My favorite vegetarian dish is #16 Tsel Gyathuk Ngopa, which is sauteed noodles mixed with fresh green vegetables and tofu. Make sure you add the chili sauce that you get on the side.
1043293	2031973	Has to be one of the best deals in town. Get any of the soups for a hearty and heart-warming appetizer. Everything I've had is delicious!
1143431	2031973	Amazing food! And BYOB!
1057736	2031973	Dumplings and spicy sauce...the best!!!
1004787	2032008	This place used to rock.I used to be a regular.  Owner's been skimping on the ingredients though. Last time I ordered, the pasta was inedible. Have not ordered from them since.
1004787	2032008	After a long hiatus, I tried this place again and was very impressed. Antonio has really righted the ship and it is now our favorite Italian spot in the neighborhood. Great food, service, & price.
1019066	2032220	Starbucks has the worst coffee in manhattan, so avoid it like plague.  if you must visit this place to use the washroom make sure to bring your own hand sanitizer.
1016049	2032220	See what this place looks like after renovation
1036248	2032220	Tourist protip: public restroom is in back right. No key needed. Please tip well.
1016049	2032220	5 laptop writers today! And at least 1 iPad.
1026622	2032220	I see 3 laptop writers lol
1143036	2032220	hot coffee n donuts
1016049	2032220	I know I am three months late but I see FOUR laptop writers. Can you spot five?
1066463	2032286	Amazingly Expensive French Toast. ^_^
1033330	2032319	Skip PF Chang's this place is better and treat people nicer
1015416	2032374	Go to Amanti Vino to byob your dining experience
1215988	2032374	Best Steak and Eggs! Best Breakfast Burrito! Best French Fries! This place is a Montclair must.
1085270	2032374	Get the Mexican Hot Chocolate, it's great.
1206984	2032374	Coffee is amazing.
1050664	2032374	Greatest place to eat in NJ. Hands down. Location, presentation, experience. Seriously
1050246	2032374	great salads. cant go wrong with asian chicken, calamari or cobb salads. chill atmosphere. dont take AMEX
1222298	2032420	They had to move to 37th and 5th. Get off at the 36th street D N R stop. Best tacos in NYC
1000072	2032536	delicious. if you're ever walking around in the neighborhood, stop by and pick up a giant chocolate chocolate for $1. they also deliver (late night!)
1006315	2032536	Peanut Butter Cup!!!  (drooooool)
1027648	2032582	Energy burgers are the best in the city #win
1010469	2032582	Last days of $5 wraps in Nov
1010469	2032582	Great tasting, low-cal breakfast items are just $2.99 before 11 a.m.
1010469	2032582	Get any burger and add baked fries for just $1 - try the Cajun style...
1242207	2032582	Never get the potatoes or the broccoli. Potatoes were soggy and the broccoli under cooked
1242207	2032582	2 dollars off any salad for the month of July : )
1011372	2032582	Love the bison cheesesteak wrap. Try the turkey meatloaf.
1001296	2032586	The fish and chips here must have come from some kind of prehistoric sea creature. It's huge. Way too big for one person to finish unless you are the Hulk.
1052312	2032586	Try the Welsh Rarebit - its the most heavenly open faced grilled cheese ever - also skip the apple berry crumble, too saucy
1184931	2032586	They will deep-fry anything you bring.  Anything.
1001878	2032586	Fried Jaffa Cakes might be the greatest dessert on Earth. They're $2. You have no excuse to not get them!
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1002874	2032593	Try avoiding brunch, and make sure to skip dinner. If you don't go in, it looks kinda nice from outside.
1027297	2032603	If you want a mojito on the Upper West Side and you can't make it to Calle Ocho near AMNH, then this is your best best.
1025787	2032603	order a pitch of white\/red sangria and they will make the drink in front of you
1066854	2032603	The Sangria is amazing. It's quite expensive, but definitely worth it if you're looking for an awesome drink. They even make it right in front of you.
1031216	2032603	The seafood paella is a great selection. A little pricy but you receive a LARGE amount of seafood! And it arrives tableside in a fancy pot!
1019335	2032603	The Latin Hot Chocolate is absolutely DELICIOUS and worth way more than the 4 bucks they charge for it!
1004279	2032603	The cuban sandwiches are great!
1004902	2032603	An absolutely great place to eat. I love the empanadas and the Mojito's - pomegranate mojito's are very tasty.
1001267	2032629	REALLY lame how the upstairs closes at 9pm. What gives, @Starbucks?
1143431	2032713	Hosting a Harlem Film Festival Party are we?
1000850	2032713	The Kobe burger is cheap and excelent.
1059612	2032742	Ask about the $3 Falafel Pita.
1265965	2032742	No handicap acces to the seating area on the 2nd floor.
1015416	2032765	Get the special. 1\/2 sandwich + small soup\/sandwich. You can't go wrong.
1024436	2032765	if meat is on the menu, eat it
1105569	2032765	The grilled chicken breast + chipotle mayo is a good choice.
1022056	2032765	Look, the sandwiches are fine. But this is NYC. Nit exactly hard to find a good sanger. So forget the sandwiches and focus on their chocolate croissant. Focus.... And buy. Just superb.
1087167	2032765	Lobster bisque are heavenly. And free potato chips!
1042214	2032770	An entirely different pizza experience than you get used to in Brooklyn. At least a dozen different pizzas to choose from at any time. One slice is a meal unless you're the really hungry type.
1090580	2032770	Next please!
1050869	2032770	Chicken Caesar all day everyday
1090580	2032770	Next please! How many you want, five slices?
1067859	2032770	Best pizza in NYC. Just get the plain slice, make sure to shout \
1067859	2032770	Best pizza in NYC. Just get the plain slice, make sure to shout \
1015602	2032783	On Jury Duty? Stop by here for a quick (and cheap) lunch. 5 delish pork & chive dumplings = $1.25!!
1027184	2032783	This place is endorsed by Bradley Laborman!
1054459	2032803	Come here for great thai food. Try the noodles w\/peanut sauce, but everything is great. Cash-only is a bit of a pain tho.
1025438	2032804	Great lunch sushi roll specials. But don't order their chirashi. It's pretty weak.
1103726	2032869	Come here for brunch!!
1013850	2032873	Cheapest pizza in the village
1008051	2032873	Hard to beat $1 slices of Pizza!
1001342	2032981	Say thank you & vote for \
1021282	2033001	The chicken tikka is amazing every time; tender, tasty and quite filling as a single-person entree.
1053264	2033002	Try the Tuna melt,  one of the best in town.
1049297	2033031	This branch needs to retrain its staff.
1017726	2033031	Their morning staff is much better than the afternoon and evening staff.
1235647	2033047	Luv the shaved ice creams!! So big and so good:)
1040642	2033047	A little cheaper than Koryodang with the interior a little more cramped. But there's a decent selection of snacks and pastries here.
1140970	2033047	Two Words: Strawberry Bingsoo
1028925	2033123	Tangy pork and kimchidillas are my favorites!
1048224	2033149	Get it extra hot! You want that sauce to sizzzzzle!
1031304	2033149	Try the Square Pie (via @Foodspotting)
1026117	2033167	Tuna of Gari dish is amazing
1089566	2033167	This is real sushi. They dont do rolls so theres no hiding the quality of the fish behind special sauces and all that. Fresh fish, fresh wasabi, real ginger. Want the Omakase (4 of 4 petals via Fondu)
1063239	2033167	Order the tuna of Gari.  Each piece of tuna prepared uniquely.  You will not get this anywhere else.
1015440	2033218	Oyster happy hour and best lobster roll. Drinks are created lovingly and a decent value.
1087461	2033222	Don't sit by the front doors and avoid the fans. Those things are about to break and go shooting across the place.
1033390	2033226	Ordered my food online, got it quickly and enjoyed it outside! Will be coming back.
1069788	2033226	Ew. They microwave almost everything here.
1013999	2033260	Order via app or online to beat the long lunch lines and go straight to the register to pick up your order.
1033844	2033386	Pretty good pizza for NJ.  Try the garlic knots.
1055759	2033386	Cool, but fake, autographed guitars line the walls
1061424	2033386	Classy joint to get an excellent slice or hot Italian hero. Entire space pays homage to MUSIC featuring cool memorabeliab with a special portrait of local boy \
1174905	2033444	GREAT coffee. They're not on the menu, but they DO serve blueberry pancakes
1028979	2033444	The French fries are delicious!
1144263	2033471	The insalate portion of the menu is no joke either. Some of the best salads I have ever had!
1024772	2033471	Mezzaluna does not get the props it deserves (thankfully under the radar of Keste, Motorino, Co. etc), otherwise I would need to wait in line.  Best sleeper pizza in the city.  Ice tea is a must have
1002348	2033492	love the no fee ATM and I've never had a problem with it
1001499	2033542	Rockefeller Center- yummy but overpriced.
1016498	2033560	Good breakfast spot. While its often crowded the line moves quick and the staff is super polite.
1221167	2033596	Pizza is great: especially the wood-fired pie, and squares. Entrees are huge portions, Chicken Francese and Penne Vodka are musts. Hats off to the chef here! Neighborhood classic.
1221167	2033596	Squares are delicious, Chicken Franchese is also amazing. Penne vodka is a classic. Hats off the to chef here!
