userid	venue_id
u184856	v1760748
u52091	v14854
u64130	v11945
u68496	v16020
u63433	v15606
u24511	v6375
u107530	v21033
u78151	v12150
u55716	v9707
u59369	v5259
u73138	v24355
u41557	v21817
u51914	v14435
u68370	v6565
u34323	v700
u68370	v82441
u1002	v119212
u132546	v1108
u122031	v30079
u103216	v26629
u38456	v14196
u31163	v38693
u14842	v17731
u58385	v151381
u98753	v52207
u8952	v4156
u142268	v12903
u174905	v186
u30476	v7025
u50631	v70970
u214716	v3250
u47572	v30515
u43293	v4532
u70016	v11238
u81157	v700
u91774	v6089
u50730	v129011
u55222	v12118
u49297	v16439
u15247	v114619
u87196	v5637
u22531	v143190
u44226	v5744
u17374	v7999
u215956	v98332
u254301	v5054
u8952	v813
u181940	v148
u148897	v16466
u21148	v769
u23248	v9109
u142939	v116552
u59796	v5575
u171647	v564
u50503	v47569
u66227	v14327
u24672	v35085
u35434	v396
u102110	v23917
u15247	v114619
u181660	v72073
u213351	v72073
u180959	v26289
u58900	v609
u12611	v33260
u82569	v11259
u38456	v6813
u74134	v25353
u18626	v13028
u93190	v13812
u11571	v21387
u14141	v9652
u12611	v13459
u23442	v1231
u36865	v447
u133970	v5606
u90175	v2524
u54289	v123
u224544	v18170
u13259	v339
u2949	v41961
u27075	v1410
u36670	v5661
u12991	v4561
u4663	v749
u122031	v11954
u130127	v6856
u13799	v12991
u8952	v12790
u28979	v13986
u53346	v7893
u36865	v19178
u13356	v149539
u50152	v42
u27483	v9870
u39836	v15743
u235647	v16626
u56139	v66697
u5484	v23773
u14543	v57328
u54405	v41096
u57014	v284
u230811	v564
u59283	v980
u29466	v3218
u35612	v4561
u115495	v3184
u48669	v6951
u255138	v73254
u27198	v1483
u13450	v905
u11571	v733
u60700	v13463
u132611	v704396
u45720	v5874
u7757	v120957
u59959	v5222
u38456	v7999
u9527	v17323
u23634	v14749
u23634	v14749
u50899	v41065
u27237	v631
u171559	v4889
u34710	v4472
u34872	v16506
u7083	v16195
u53930	v1284
u21148	v769
u54389	v71070
u45533	v80645
u224175	v7913
u9218	v7332
u133970	v41096
u2501	v11682
u81276	v17698
u66854	v3184
u36514	v52719
u105313	v1220
u85787	v144582
u15247	v11173
u32552	v15313
u1731	v18167
u25438	v1049
u201683	v46684
u45720	v25791
u72909	v25967
u134	v44818
u146757	v4815
u17141	v476
u195669	v2524
u43293	v28788
u1752	v1031
u88973	v51419
u219170	v33652
u107963	v23917
u204573	v27780
u132611	v415
u134677	v1379
u66148	v46904
u41955	v7999
u14287	v43225
u57576	v2585
u68496	v12343
u183433	v177
u64130	v12053
u148605	v134576
u52118	v4145
u33330	v11362
u240799	v11112
u5159	v811401
u17034	v61132
u38456	v7999
u101206	v161404
u46026	v518
u11341	v31671
u23524	v19182
u25627	v1428
u169728	v24518
u107580	v16439
u163156	v13984
u133970	v14889
u105154	v19359
u257066	v42775
u207123	v33031
u167485	v11259
u14860	v14790
u128545	v66370
u85609	v602
u34710	v528
u7067	v6293
u2209	v5608
u260743	v14196
u91102	v101967
u104627	v1602
u4787	v44217
u65695	v7796
u90580	v32770
u2605	v33933
u13128	v9460
u2033	v14327
u53523	v8990
u183355	v74450
u52589	v13457
u4373	v27881
u265965	v6403
u105848	v10383
u34323	v8164
u38456	v15176
u261843	v84091
u39836	v15743
u24672	v12493
u78151	v71745
u52970	v175904
u140970	v45403
u71236	v18167
u63432	v44192
u48161	v3250
u108636	v14859
u221886	v44620
u237785	v98
u133970	v16377
u50869	v126911
u66227	v14327
u82113	v189
u32939	v27642
u144261	v181750
u47991	v23026
u158275	v71579
u86698	v10716
u9566	v119212
u39619	v12118
u121273	v20624
u26055	v14196
u110949	v813
u139608	v75509
u46494	v15693
u90175	v2524
u144266	v51152
u21214	v1307
u129680	v11734
u128912	v14828
u48133	v29212
u113120	v21440
u233714	v1163
u34887	v7913
u239426	v21455
u89566	v13815
u40536	v3228
u6318	v9953
u35434	v73405
u62935	v356
u18179	v407167
u41558	v15323
u64130	v382
u198603	v27994
u97744	v23209
u54393	v99849
u151828	v7521
u181505	v837
u81824	v5991
u17238	v4318
u147509	v31473
u50246	v51152
u4655	v13682
u62736	v1492
u121273	v71417
u100409	v38624
u229361	v10786
u65308	v47381
u193073	v12028
u92420	v12231
u38456	v7999
u219170	v143888
u2033	v14327
u107110	v192
u17034	v61132
u49702	v30079
u73255	v42705
u51445	v64971
u13356	v19518
u208163	v174401
u17228	v38932
u53545	v20130
u30718	v1554
u29177	v4608
u207123	v30907
u38074	v71641
u6278	v6222
u17726	v30907
u6318	v17465
u36551	v377
u251235	v6206
u52984	v563
u69614	v29910
u13799	v16816
u1586	v26442
u72909	v5918
u12991	v32582
u384	v35085
u48655	v998
u224128	v13093
u17874	v26289
u105100	v946
u38305	v16816
u15440	v105
u32257	v12246
u154010	v3231
u1513	v127461
u13999	v24321
u49297	v97287
u122123	v332
u17238	v9209
u195601	v3423
u54405	v41096
u15598	v13561
u17566	v13016
u10503	v15341
u31163	v22148
u13999	v12497
u32744	v1782104
u66227	v12282
u4766	v14196
u29958	v10604
u59122	v7678
u25948	v1394
u10798	v985
u98756	v8800
u22601	v9611
u263418	v82441
u20377	v5474
u6267	v22424
u139930	v12090
u29123	v40353
u204573	v11355
u46450	v337
u21941	v17983
u32791	v2541
u81824	v10777
u23687	v14250
u82113	v40088
u236265	v42775
u262073	v16195
u47505	v4576
u20344	v12468
u204573	v502393
u54405	v41096
u91070	v22218
u34710	v17983
u96231	v2562
u6191	v482
u30961	v18009
u133970	v96499
u104310	v205
u216886	v121264
u22000	v16148
u22982	v13174
u14464	v25656
u56139	v86250
u117498	v408
u54747	v31949
u211794	v24528
u5742	v20077
u18626	v23209
u14783	v49111
u60893	v41065
u6360	v486
u38074	v711
u30546	v14950
u45720	v2640
u72943	v13394
u51914	v79908
u51957	v435580
u8013	v1760748
u138382	v147002
u55222	v10824
u141794	v12796
u57014	v3582
u29921	v22366
u55911	v8228
u134677	v1379
u1002	v946
u59122	v812
u90026	v8433
u429	v809
u35764	v985
u122760	v1473
u11571	v33905
u31322	v44116
u4154	v7852
u224544	v14494
u34710	v17983
u22531	v219928
u17566	v73405
u15598	v13561
u207123	v34973
u181660	v12468
u86821	v72593
u105588	v1225
u50503	v44217
u101206	v1164
u59679	v3423
u69593	v669
u28908	v49886
u15495	v1428
u118847	v4855
u198603	v27994
u201672	v581
u6998	v529
u44932	v1428
u11418	v15752
u19732	v371
u61683	v39261
u793	v114619
u27775	v3284
u17238	v9209
u260743	v14196
u78151	v1158
u53230	v4156
u150051	v1030
u59796	v1163
u78151	v30525
u42283	v5900
u181660	v20624
u173878	v10947
u51445	v64971
u22683	v8276
u125191	v19768
u135005	v309
u250048	v11060
u183665	v1268
u22285	v419
u24296	v1543
u250033	v15856
u47378	v2562
u17141	v20329
u29211	v7796
u86038	v578
u2033	v14327
u42025	v721
u181660	v339
u210718	v124918
u17394	v578
u13356	v27274
u15598	v173414
u8952	v39242
u70202	v1105
u193261	v18117
u36245	v14990
u134677	v1379
u213188	v33905
u250033	v15856
u20401	v4889
u12223	v35350
u36245	v102886
u46448	v7909
u57014	v3582
u6993	v22463
u14578	v9468
u78151	v15000
u76890	v124164
u42025	v11846
u256434	v54085
u125639	v7913
u17238	v9209
u12991	v11635
u48072	v3412
u205591	v25858
u184931	v1188
u118710	v21395
u88489	v12991
u98568	v26754
u125191	v24411
u48751	v12121
u66227	v24319
u22683	v28929
u25571	v39261
u17238	v82634
u4154	v7852
u52086	v27315
u74134	v1220
u60486	v6602
u62390	v3184
u33818	v1495
u26201	v169196
u104627	v11990
u196806	v52287
u49812	v631
u4919	v13927
u69093	v1492
u205591	v21833
u26442	v26240
u27483	v132346
u65309	v21558
u125942	v17216
u66441	v49624
u17727	v17282
u9320	v885559
u70388	v85776
u44226	v13457
u45063	v12071
u30718	v1554
u24672	v35260
u24672	v1268
u38456	v53085
u37235	v14594
u68496	v26289
u25624	v9726
u259815	v36092
u93642	v528
u158275	v21324
u41557	v98472
u254301	v39261
u180959	v15475
u34710	v4472
u17516	v11112
u1193	v14494
u45619	v12764
u44226	v1554
u17034	v61132
u8013	v1760748
u61567	v45448
u126257	v476
u81157	v86116
u104729	v909
u247092	v11930
u91070	v31052
u30718	v6732
u238527	v640
u556	v12047
u135005	v12906
u19732	v1211
u18345	v42705
u4663	v9209
u233714	v471
u228205	v68829
u47542	v15944
u51375	v4879
u163156	v11252
u37676	v20500
u24468	v21343
u265643	v11056
u24672	v22218
u17171	v2666
u29594	v22148
u85270	v78067
u105848	v156396
u193079	v17026
u54847	v12833
u77298	v1948043
u542	v15071
u14964	v15351
u130127	v72073
u183505	v4735
u260743	v14196
u13799	v6225
u261843	v337
u19387	v14970
u43127	v11362
u42283	v13101
u178067	v17692
u104729	v13145
u7224	v13231
u107013	v4429
u5484	v8702
u201683	v46684
u137249	v162131
u57981	v17698
u12542	v28929
u80104	v46684
u645	v35085
u45015	v20758
u26013	v422
u12991	v15960
u27483	v9870
u79486	v4523
u30849	v10798
u250048	v13363
u60211	v84145
u25039	v4310
u105848	v10383
u48655	v12090
u68409	v5648
u50730	v36
u50503	v13073
u63239	v408
u241871	v42725
u21380	v20904
u233597	v284
u12215	v123278
u107013	v39242
u25	v72623
u51957	v435580
u66227	v14327
u68496	v7297
u216886	v68216
u248027	v5918
u52005	v1177
u55222	v8613
u113740	v1130
u193261	v28415
u222355	v128646
u50620	v4671
u28031	v13391
u34323	v6380
u66227	v12903
u45063	v5608
u81824	v12282
u134677	v1379
u36138	v25711
u99	v16699
u51957	v435580
u8328	v10073
u86698	v449
u128912	v10489
u250094	v23989
u247092	v40088
u81157	v13750
u250033	v15856
u171559	v49340
u65876	v200
u82732	v2562
u52563	v96499
u158275	v5054
u99	v577
u67859	v8832
u84141	v173702
u17238	v9209
u44213	v10073
u174905	v23026
u120838	v159635
u23621	v18167
u129428	v39242
u11306	v21476
u36242	v184106
u146757	v837
u250094	v13391
u33430	v6856
u89075	v16626
u50730	v31112
u39836	v61274
u77298	v21324
u45533	v80645
u230811	v13227
u179607	v1563
u59931	v11954
u59679	v773
u45720	v25791
u5159	v148402
u69593	v42775
u41376	v21833
u53759	v6999
u204517	v13605
u141204	v2577
u51445	v4556
u943	v21176
u82113	v13209
u2637	v13016
u41751	v118190
u47859	v23596
u55428	v26434
u135978	v21029
u46026	v21388
u47260	v114765
u66227	v12432
u53109	v13424
u38058	v549
u28938	v171348
u134677	v1379
u27075	v640
u121676	v16564
u14287	v20969
u190925	v1188
u31083	v9821
u156694	v15541
u6318	v9953
u68496	v20934
u50503	v19432
u148837	v447
u48072	v3412
u52589	v1157
u175516	v899
u91070	v35085
u18151	v47569
u2022	v5054
u16049	v45909
u49702	v27031
u17734	v27723
u230376	v3521
u51957	v12432
u2772	v6793
u222643	v948
u146757	v22148
u53370	v12568
u238517	v9212
u180959	v26629
u34710	v15193
u92584	v183825
u17238	v82634
u173878	v22805
u26072	v16403
u59361	v10214
u78275	v16364
u11206	v65142
u35165	v4731
u2033	v14327
u48637	v11930
u39279	v8041
u231094	v79077
u12215	v123278
u219170	v13424
u8952	v39242
u180959	v648
u86698	v449
u77380	v70790
u17238	v362400
u59867	v47
u36865	v12833
u147338	v8046
u38133	v995935
u30526	v700
u183665	v31671
u60742	v575
u68370	v82441
u32738	v39416
u136348	v168672
u108636	v19182
u24391	v1155
u33583	v6960
u35764	v4839
u61109	v5744
u91070	v22218
u201445	v30444
u86038	v159635
u250048	v76901
u52086	v27315
u167730	v57918
u21282	v733
u209734	v3310
u51914	v17835
u11315	v15529
u86647	v6313
u60486	v9150
u87042	v15447
u62083	v51152
u40642	v4156
u19732	v183876
u2337	v24874
u57576	v19897
u59931	v11954
u11306	v29212
u158446	v1316
u132546	v332
u28946	v13589
u201683	v16350
u60211	v14058
u7461	v910
u3602	v15463
u11206	v7920
u262559	v161822
u21881	v1155
u31616	v80645
u193261	v1025
u133970	v41096
u31163	v476
u123329	v82419
u68370	v82441
u17435	v1407
u17726	v33031
u52992	v41141
u68691	v33859
u264057	v2586
u19762	v452
u18345	v42705
u48208	v9204
u130314	v16625
u1106	v1069
u264722	v35833
u27483	v118190
u52589	v20489
u8767	v14487
u34710	v239
u254301	v5054
u206984	v27910
u132611	v10057
u90026	v12862
u43293	v4532
u18840	v1223
u121056	v564
u257066	v480
u30718	v15176
u175516	v10800
u57981	v14571
u59959	v5222
u26920	v640
u26958	v27315
u15602	v20
u172131	v26240
u63761	v17675
u133970	v9209
u9171	v43795
u51957	v435580
u25336	v4576
u65308	v75338
u22601	v44155
u96231	v32770
u30476	v12374
u32738	v11192
u54405	v41096
u62736	v14828
u7648	v11930
u106855	v14801
u18151	v575
u124076	v1241
u55716	v1163
u140970	v11259
u222359	v13525
u37676	v144620
u62274	v4156
u54395	v15351
u91070	v17282
u181940	v16059
u203269	v15061
u173878	v3266
u89570	v696
u8952	v12790
u117498	v47381
u132546	v332
u242789	v2541
u17034	v61132
u97744	v2666
u158275	v21324
u3517	v38624
u66227	v14327
u133140	v1404
u250753	v14494
u240799	v476
u31251	v81284
u17023	v4720
u159682	v2534
u80552	v143888
u31064	v1535
u17238	v82634
u32552	v8922
u27483	v7297
u15247	v17415
u81824	v1271
u48682	v721
u570	v602
u201683	v16350
u83311	v13826
u204517	v1091
u30718	v9652
u57437	v31314
u32257	v22183
u59867	v9953
u250033	v15856
u27168	v78902
u51445	v64971
u22000	v1378
u26055	v20373
u209734	v974
u39836	v15743
u15992	v27391
u130314	v21157
u133605	v70246
u68691	v33859
u235647	v16626
u56139	v66697
u4663	v31027
u145611	v6602
u16049	v32220
u15992	v9727
u2772	v985
u66227	v13630
u59959	v5222
u53109	v499
u204573	v9707
u222355	v75007
u30718	v15457
u144261	v181750
u247092	v47569
u17454	v1316
u53523	v123
u35600	v1404
u33330	v11362
u4154	v7852
u54289	v14327
u21380	v21545
u943	v43879
u113120	v23917
u202698	v938
u59369	v21324
u133970	v41096
u68798	v8800
u90580	v12575
u178106	v3184
u255138	v35863
u132611	v123278
u72170	v98967
u150290	v3184
u263441	v396
u123667	v9212
u2501	v11655
u263418	v82441
u146485	v7909
u83311	v5918
u46030	v30746
u66463	v31671
u91070	v32582
u86038	v17171
u23228	v602
u13173	v471
u88785	v97287
u96231	v7818
u30998	v8133
u51975	v138
u178972	v23824
u45534	v161625
u66227	v14327
u27075	v13145
u201445	v30444
u26201	v1415
u38456	v12903
u24391	v30106
u13947	v37315
u101206	v552
u82146	v28427
u175516	v16059
u29415	v131744
u47572	v43432
u37181	v9156
u38456	v14196
u14842	v15061
u77473	v447
u15247	v114619
u126257	v8046
u11372	v32582
u55716	v20
u53109	v10965
u18345	v42705
u208163	v6510
u59959	v5222
u21452	v21291
u156694	v148
u228205	v13424
u47505	v37983
u53346	v7594
u59179	v7723
u54393	v85008
u26201	v6222
u18151	v23209
u89311	v9137
u35165	v168590
u41557	v21817
u20344	v16910
u38305	v12268
u8952	v12790
u49812	v12641
u30718	v21817
u250753	v47
u3623	v26730
u110949	v139711
u34710	v4472
u38074	v192
u81275	v121898
u33862	v21841
u65514	v26
u17148	v96914
u9962	v66938
u55428	v35085
u46026	v69265
u58900	v12862
u45808	v52963
u33818	v6790
u30718	v1554
u201683	v46684
u248027	v13047
u14860	v70790
u59959	v7796
u82146	v35260
u2501	v15189
u44932	v1428
u51957	v435580
u1878	v13394
u59977	v12508
u50730	v116162
u228040	v851
u17238	v9209
u4655	v632
u17034	v61132
u55312	v31671
u49029	v139117
u18626	v17030
u45720	v12910
u1586	v68935
u48224	v42535
u38305	v40353
u48072	v3412
u3967	v79919
u102967	v169094
u151828	v41065
u72909	v26200
u88785	v26140
u74134	v25353
u50913	v26124
u49702	v15541
u43127	v15323
u61583	v476
u242789	v4797
u140970	v52618
u43127	v12214
u44932	v1307
u558	v19178
u181660	v57322
u1627	v9209
u20537	v808
u82582	v9498
u128912	v75701
u144261	v362433
u16049	v40886
u13947	v11717
u59283	v29937
u222355	v12826
u181660	v5705
u57992	v14497
u46026	v15351
u37873	v5608
u38185	v20614
u54393	v42706
u68409	v12412
u82113	v11362
u27075	v5639
u222355	v17697
u15683	v13624
u58220	v17323
u24915	v1119
u38456	v7999
u32743	v4843
u58069	v3184
u48224	v4448
u143828	v575
u222355	v11655
u17734	v72267
u265904	v140749
u14506	v278
u38701	v9652
u176753	v578
u103216	v5892
u122031	v31415
u132611	v10057
u61109	v5639
u122031	v14945
u31064	v447
u30814	v549
u135804	v31112
u20344	v4429
u250033	v15856
u37676	v15323
u210718	v21324
u52984	v375566
u169728	v9307
u201683	v27581
u28946	v10947
u36661	v65095
u4766	v11660
u61109	v24084
u8767	v105
u2621	v38670
u33535	v655
u3793	v16847
u63433	v39242
u4663	v9209
u14141	v12790
u8663	v1105
u77298	v39261
u12991	v808
u48682	v26202
u27075	v452
u38456	v29164
u24506	v11100
u25486	v10032
u54405	v41096
u147338	v4523
u118710	v575
u82113	v57268
u141794	v9298
u41751	v3441
u54405	v41096
u134677	v1379
u72909	v25967
u2949	v928
u5503	v133823
u31083	v19416
u214471	v6856
u25321	v12621
u47572	v447
u247092	v47569
u46697	v184152
u21652	v6232
u35270	v35085
u66227	v12282
u17874	v52582
u173878	v11956
u38185	v20614
u11306	v6856
u81275	v18221
u59867	v44065
u44026	v824
u135005	v12231
u9962	v57076
u53868	v396
u91070	v35085
u38448	v39230
u125576	v21476
u11418	v44620
u78151	v30525
u53523	v4156
u163156	v13261
u62736	v381
u30935	v30151
u31083	v16574
u202050	v23258
u23408	v12150
u264057	v11909
u105313	v19432
u69093	v1492
u17238	v82634
u22683	v24262
u24438	v15693
u43127	v476
u103216	v476
u11683	v27966
u33450	v13176
u28925	v174401
u24772	v81284
u158275	v13073
u105313	v23824
u55238	v224
u82146	v13028
u24915	v13986
u265643	v18222
u22658	v14889
u59867	v180
u44699	v476
u222355	v51237
u186067	v51231
u262521	v11685
u59867	v13263
u130314	v16625
u50267	v26207
u37459	v86
u1317	v3511
u163156	v13984
u12223	v81616
u128545	v100422
u148897	v7599
u57310	v7599
u45619	v188874
u137249	v7234
u84141	v12071
u49297	v13996
u158177	v578
u34323	v39416
u43734	v151325
u65841	v42
u6083	v21406
u87428	v142
u14783	v2562
u212835	v45896
u62274	v13607
u195601	v60031
u136994	v38140
u201683	v46684
u17023	v4889
u147677	v21324
u209553	v11355
u89566	v19646
u144266	v16466
u19387	v14970
u68595	v161822
u28761	v11362
u23408	v42728
u133970	v41096
u21380	v18222
u459	v6251
u1834	v20356
u38133	v81816
u38456	v7999
u139525	v6506
u24438	v15693
u8952	v39242
u185251	v21387
u51957	v435580
u82146	v156910
u253922	v874
u41751	v21455
u62736	v16910
u14578	v14387
u122760	v1031
u93190	v9620
u6993	v12037
u45830	v7854
u51914	v14435
u201683	v115202
u9320	v3432
u216629	v801
u265643	v5918
u235647	v486
u204517	v10947
u63433	v2534
u178106	v12700
u134523	v38137
u32552	v47540
u37082	v1441
u31971	v4612
u266532	v19182
u1586	v5259
u166135	v15808
u178106	v545
u100409	v609
u66148	v23209
u2637	v16910
u47859	v11134
u47505	v60031
u239013	v159635
u51445	v57076
u63239	v51231
u24296	v18167
u250048	v4156
u6998	v50314
u33989	v7723
u59122	v29121
u135005	v12575
u35270	v7663
u24672	v35085
u110734	v139711
u14543	v19666
u93642	v17983
u40422	v16564
u30476	v7025
u98013	v424
u37676	v980
u77823	v11681
u86635	v1152
u36138	v31748
u92584	v6087
u36377	v50168
u47505	v60031
u242524	v3184
u91070	v102278
u29745	v16020
u73255	v7203
u178106	v10073
u66463	v101692
u81824	v12903
u97744	v476
u51957	v435580
u18345	v42705
u36721	v3184
u13283	v15176
u66858	v12272
u39836	v15743
u178067	v228590
u21501	v21476
u2442	v25183
u836	v5987
u49783	v700
u49029	v139117
u155760	v25656
u104310	v44353
u65514	v11954
u45720	v16744
u25571	v22145
u81275	v11171
u2033	v14327
u194630	v14541
u459	v6305
u2772	v417
u19387	v14970
u33450	v10073
u27237	v17406
u51957	v435580
u15100	v1210157
u253430	v190040
u213351	v16875
u20401	v64882
u28031	v149658
u68595	v16858
u11683	v27966
u118710	v12790
u51957	v435580
u146757	v4815
u2033	v14327
u51957	v435580
u45808	v25400
u24506	v1639
u38448	v25751
u134523	v38137
u105	v884
u59679	v999
u98568	v26754
u121676	v507
u97744	v8115
u42406	v15071
u12991	v20373
u226771	v1430
u15598	v33492
u55358	v20043
u38456	v7999
u45720	v69265
u195601	v155079
u167708	v19808
u12991	v24547
u37676	v10383
u30961	v12964
u69093	v1492
u11206	v1218
u39836	v33260
u133970	v41096
u35730	v434
u18626	v31415
u30849	v19183
u69093	v315
u38701	v37263
u130314	v9707
u132546	v26324
u96969	v308
u134677	v1379
u53203	v528
u144266	v69745
u263418	v82441
u254301	v39261
u158446	v73254
u255906	v124918
u26729	v38353
u45063	v161822
u15602	v4734
u140970	v130669
u51445	v64971
u41376	v17465
u51445	v64971
u17148	v16361
u36514	v72593
u5484	v807
u202050	v12833
u77887	v466
u50834	v7482
u148605	v8334
u84851	v926
u19941	v16141
u29958	v31671
u13283	v11112
u180959	v390
u82800	v24537
u156694	v16910
u67881	v1379
u207982	v602
u183130	v6951
u107013	v1554
u59679	v13016
u75708	v17546
u152794	v71070
u36138	v31748
u158275	v15258
u245	v1155
u36758	v21067
u125191	v17546
u30476	v16827
u28102	v111069
u29921	v422
u38456	v7999
u21501	v10604
u4646	v9817
u254301	v5054
u72909	v2640
u51957	v435580
u44226	v11252
u13880	v115
u25321	v603
u44226	v630
u249461	v4283
u36721	v28788
u21380	v219928
u20640	v42775
u64130	v81254
u82732	v5744
u24274	v10639
u257034	v4733
u91070	v2534
u65308	v157070
u13173	v4626
u17516	v449
u21282	v29998
u30718	v1554
u18152	v37315
u39371	v28112
u262811	v3284
u11206	v65142
u7224	v11954
u140970	v52618
u61001	v35101
u201683	v16350
u50456	v10604
u34323	v8164
u69614	v29910
u211794	v24528
u128912	v123294
u102110	v4156
u60486	v66938
u183130	v9305
u48350	v3184
u66227	v14327
u169728	v29422
u5484	v14355
u53523	v21324
u91070	v35085
u12176	v40144
u216886	v1284
u25438	v15502
u133970	v41096
u133970	v15085
u44739	v7913
u34460	v1163
u21501	v12476
u163008	v14354
u41557	v6232
u17238	v362400
u101206	v13212
u50899	v9498
u100409	v46
u645	v13984
u25	v47540
u34323	v8164
u53930	v10935
u27697	v24164
u57437	v42728
u164530	v449
u70881	v16362
u148837	v10604
u68496	v44065
u74134	v82254
u141204	v28788
u134677	v23119
u60211	v8643
u8952	v654
u96231	v43817
u64130	v1639
u174167	v9611
u139525	v11055
u62083	v34618
u1878	v4547
u28202	v608
u18345	v42705
u54718	v13337
u836	v449
u52589	v32765
u4154	v140479
u27483	v19393
u24468	v6380
u34476	v4156
u59867	v45373
u48637	v27780
u36661	v65095
u52118	v4145
u184931	v115202
u66227	v108408
u18653	v928
u28202	v9150
u46697	v1128
u216886	v12867
u83311	v13826
u57576	v21166
u262521	v10401
u93190	v49624
u54289	v24154
u20714	v21291
u26015	v7357
u1513	v7794
u59179	v3521
u59283	v17955
u76890	v124164
u25039	v700
u85787	v15808
u51957	v1050
u29177	v39242
u31322	v6187
u172131	v141142
u15598	v173414
u24230	v21795
u20714	v21395
u51957	v435580
u44226	v11100
u52992	v23209
u15598	v173414
u1193	v50167
u21214	v4429
u1193	v355
u29031	v26051
u216886	v52878
u3623	v22280
u200408	v4376
u131037	v4403
u12215	v14494
u39836	v15743
u84141	v6399
u38074	v192
u17171	v12435
u125639	v1038
u51957	v435580
u30718	v171965
u142669	v10835
u242835	v10073
u1627	v4843
u24518	v15430
u14506	v25864
u45958	v5622
u34323	v18167
u63239	v6293
u40327	v981
u256434	v54085
u29211	v27585
u5291	v44846
u51957	v435580
u14287	v15856
u2022	v12496
u50218	v25353
u57014	v44353
u86647	v13047
u25321	v1035
u139930	v12134
u222505	v25960
u51445	v64971
u172131	v9953
u22601	v30518
u15598	v173414
u222355	v131255
u174938	v11682
u63239	v8276
u51445	v85302
u52005	v46
u18626	v3441
u167708	v14594
u12611	v1376
u54405	v41096
u4663	v9223
u17238	v9209
u25321	v13629
u24915	v13624
u44932	v1428
u82582	v4840
u2501	v3219
u215209	v28990
u15683	v13145
u44739	v12196
u44865	v7011
u87428	v14889
u18345	v42705
u81157	v792
u21389	v528
u14466	v39375
u26013	v1086
u38074	v928
u250094	v21413
u71476	v170319
u170	v7792
u29969	v656
u62736	v10383
u62083	v640
u18345	v12700
u52984	v175904
u77823	v8041
u79486	v12833
u29921	v9250
u128912	v10489
u262811	v9932
u52984	v375566
u12611	v68216
u17238	v9209
u34323	v1130
u16447	v1008
u120838	v17415
u8388	v1376
u953	v39
u98568	v364
u52005	v64680
u59361	v14801
u14860	v837
u46450	v801
u148377	v5874
u93424	v12991
u261843	v84091
u32552	v22214
u14249	v8045
u184856	v14117
u59796	v86269
u31304	v7599
u118709	v26442
u190	v6506
u31903	v11114
u96969	v841
u2033	v14327
u27075	v5744
u83311	v44353
u193079	v132842
u38448	v17835
u30961	v17973
u57581	v38209
u224128	v5378
u25039	v630
u11372	v11318
u53489	v1490
u55358	v140325
u9769	v44078
u82582	v608
u166135	v24001
u41376	v4821
u169728	v9307
u59679	v1372
u59369	v11134
u3793	v70790
u33844	v663
u2033	v14327
u32208	v13394
u229664	v32603
u133140	v45403
u4766	v15856
u48637	v27780
u138109	v22463
u1317	v11846
u133605	v114619
u26201	v16875
u260356	v20184
u12736	v35946
u53109	v25695
u91070	v22218
u69788	v51152
u80104	v1231
u62603	v859
u159682	v419
u50202	v1220
u250048	v54011
u151828	v985
u74134	v25353
u50456	v15506
u49464	v16905
u181660	v23668
u15088	v7797
u264057	v5991
u44792	v126911
u22141	v39242
u247092	v6764
u123667	v13621
u53109	v18177
u70839	v9498
u47994	v1020676
u45808	v18279
u13283	v2537
u20640	v5854
u6993	v1268
u190	v23209
u24230	v82328
u59867	v75007
u250048	v17415
u262811	v24252
u254301	v7234
u135005	v12575
u99843	v948
u49161	v1129
u66227	v9305
u29415	v15139
u11315	v1086
u242978	v46763
u13384	v17031
u29193	v7507
u53109	v278
u226595	v774
u52284	v424
u33450	v11882
u8952	v12790
u34018	v32220
u51957	v435580
u39836	v15743
u166135	v9611
u61109	v14494
u140150	v13986
u21747	v417
u260743	v14196
u46697	v721
u24672	v15936
u39279	v13145
u224544	v26194
u147883	v564
u136994	v156402
u234704	v9817
u49177	v9772
u11306	v22214
u2033	v14327
u75708	v15351
u81275	v371
u72712	v1075
u6998	v50314
u47859	v899
u39619	v35166
u68496	v12139
u104627	v12208
u254301	v8328
u62935	v17031
u5503	v70790
u139525	v12862
u38701	v42705
u181455	v1292
u10798	v20930
u15598	v173414
u5566	v753
u556	v630
u44226	v1554
u14842	v19410
u50202	v15529
u40407	v43225
u17982	v17741
u41751	v1268
u130314	v47
u6360	v31672
u8952	v25753
u24391	v13354
u11372	v360
u60211	v507
u50202	v371
u42406	v7319
u193261	v28415
u229361	v42728
u170	v47
u27783	v308
u263418	v82441
u35730	v32873
u60211	v21598
u15247	v114619
u91070	v15936
u11466	v147002
u30718	v1554
u4697	v899
u49797	v23375
u4766	v143190
u163008	v14354
u7648	v22424
u175516	v13264
u17238	v9209
u133970	v15085
u139525	v4461
u202698	v718
u85787	v17228
u77298	v30863
u78151	v4156
u92420	v3266
u1513	v985
u15275	v33167
u31035	v47236
u104310	v22366
u1878	v12458
u51957	v435580
u89311	v3184
u32756	v3184
u60486	v6602
u22595	v17692
u72667	v15139
u224128	v7723
u47895	v33846
u195601	v39230
u11466	v1639
u25299	v654
u48224	v17313
u72	v16983
u150051	v123456
u91387	v177
u34872	v127512
u29031	v18144
u23687	v8433
u75708	v5474
